	Unnamed: 0	conversation_id	lang	reply_settings	created_at	clean_text	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes	geo.coordinates.type	geo.coordinates.coordinates	textblob_Polarity	textblob_Subjectivity	vader_Polarity	vader_Subjectivity	AFINN_scores	AFINN_sentiments	SentiWordNet_scores	normalized_textblob_Polarity	normalized_textblob_Subjectivity	normalized_vader_Polarity	normalized_vader_Subjectivity	normalized_AFINN_scores	normalized_SentiWordNet_scores	our_label_mel	annotator	roberta_content	roberta_polarity	roberta_sentiment	keyword	normalized_roberta_polarity	textblob_label	vader_label	AFINN_label	SentiWordNet_label	roberta_label	our_label_sarik	our_label	our_label_anu
68	29950	1633874015977893888	en	everyone	3/9/23 16:54	rt  olgatokariuk a massive russian missile attack on ukraine this night five people were killed in lviv region  two wounded in kyiv  two	RT @olgatokariuk: A massive Russian missile attack on Ukraine this night. Five people were killed in Lviv region, two wounded in Kyiv, two…	1.49679e+18	[{'type': 'retweeted', 'id': '1633733612959924226'}]	1.63387e+18	['1633874015977893888']	322	0	0	0							-0.066666667	0.333333333	-0.8225	0.336	-4	negative	0.0	0.466666667	0.333333333	0.082603191	0.375	0.408163265	0.412698413	negative	melissa	RT @user A massive Russian missile attack on Ukraine this night. Five people were killed in Lviv region, two wounded in Kyiv, two…	-0.691069484	negative	ukraine	0.035432876	neutral	negative	neutral	neutral	negative	negative	negative	neutral
69	26429	1633876948530102272	en	everyone	3/9/23 17:06	rt  maria_drutska moscow does not realise this  or maybe they do  but they justified their latest missile attacks on ukraines infrastruct	RT @maria_drutska: Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	95956353.0	[{'type': 'retweeted', 'id': '1633837647549566985'}]	1.63388e+18	['1633876948530102284']	167	0	0	0							0.45	0.9	-0.1027	0.367	1	positive	0.0	0.725	0.9	0.447151178	0.409598214	0.510204082	0.412698413	negative	melissa	RT @user Moscow does not realise this, or maybe they do, but they justified their latest missile attacks on Ukraine’s infrastruct…	-0.623065352	negative	ukraine	0.080719473	positive	neutral	neutral	neutral	negative	negative	negative	negative
70	13623	1633663150649405440	en	everyone	3/9/23 2:57	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1.59796e+18	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1.63366e+18	['1633663150649405442']	3316	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.009999665	neutral	obama	0.488983768	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
71	15819	1633651801051521024	en	everyone	3/9/23 2:11	rt  tomfitton obama knew clinton knew biden knew comey knew brennan knew mccabe knew strzok knewclapper knewschiff knewfbi knewd	RT @TomFitton: Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	1.59845e+18	[{'type': 'retweeted', 'id': '1633625411845345280'}]	1.63365e+18	['1633651801051521024']	3318	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user Obama knew. Clinton knew. Biden knew. Comey knew. Brennan knew. McCabe knew. Strzok knew.Clapper knew.Schiff knew.FBI knew.D…	-0.009999665	neutral	obama	0.488983768	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
72	26209	1633877123390926848	en	everyone	3/9/23 17:07	is south korea sending military aid to ukraine to become part of nato  quartz https  tco yjkhniknjs via  googlenews	Is South Korea sending military aid to Ukraine to become part of NATO? - Quartz https://t.co/YjKHnIknJs via @GoogleNews	1.50789e+18		1.63388e+18	['1633877123390926850']	0	0	0	1							-0.1	0.1	0.0	0.0	0	neutral	0.0	0.45	0.1	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	Is South Korea sending military aid to Ukraine to become part of NATO? - Quartz http via @user	0.009999666	neutral	ukraine	0.5023021	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
73	24148	1633569351004721152	en	everyone	3/8/23 20:44	rt  huzzahmpls nah  not really  with statehood out of the picture for now doing the smart thing politically makes total sensebernie san	"RT @huzzahmpls: Nah, not really, with statehood out of the picture for now doing the smart thing politically makes total sense.

Bernie San…"	97370449.0	[{'type': 'retweeted', 'id': '1633568968588902405'}]	1.63357e+18	['1633569351004721152']	1	0	0	0							0.103571429	0.423214286	0.3744	0.267	1	positive	1.5	0.551785714	0.423214286	0.68878197	0.297991071	0.510204082	0.603174603	positive	melissa	"RT @user Nah, not really, with statehood out of the picture for now doing the smart thing politically makes total sense.

Bernie San…"	-0.119427286	neutral	statehood	0.416111657	neutral	positive	neutral	neutral	neutral	neutral	positive	positive
74	6308	1633978614009024512	en	everyone	3/9/23 23:50	rt  chatgptnfts microsoft has built new bing powered by upgraded chatgpt ai   2 clicks to squeeze the most important things from a huge	"RT @ChatGPTNFTs: Microsoft has built ""New Bing"" powered by upgraded ChatGPT AI  : 2 clicks to squeeze the most important things from a huge…"	1.52376e+18	[{'type': 'retweeted', 'id': '1623063492164206597'}]	1.63398e+18	['1633978614009024515']	37	0	0	0							0.312121212	0.784848485	0.4767	0.24	3	positive	1.125	0.656060606	0.784848485	0.740592555	0.267857143	0.551020408	0.555555556	positive	melissa	"RT @user Microsoft has built ""New Bing"" powered by upgraded ChatGPT AI  : 2 clicks to squeeze the most important things from a huge…"	0.318520755	positive	chatgpt	0.707758297	positive	positive	neutral	neutral	positive	positive	positive	neutral
75	9669	1633947764945027072	en	everyone	3/9/23 21:47	she said write me essay on how much you love mewent on chatgpt and sent it to her in 30 secondsmy bot denzel voice #fakestoryforbanter https  tco hu5t4wu1pu	"She said “write me essay on how much you love me.”

Went on ChatGPT and sent it to her in 30 seconds.

My bot *Denzel voice* 👊🏿😂

#FakeStoryForBanter https://t.co/hU5T4wU1pU"	1.57166e+18		1.63395e+18	['1633947764945027074']	0	0	2	76							0.25	0.3	0.4767	0.283	3	positive	0.625	0.625	0.3	0.740592555	0.315848214	0.551020408	0.492063492	positive	melissa	"She said “write me essay on how much you love me.”

Went on ChatGPT and sent it to her in 30 seconds.

My bot *Denzel voice* 👊🏿😂

#FakeStoryForBanter http"	0.291312635	positive	chatgpt	0.689639351	positive	positive	neutral	neutral	positive	neutral	positive	positive
76	12206	1633670471110758400	en	everyone	3/9/23 3:26	rt  ernaldobonitto1  lisamarieboothe not too long ago  the likes of jill biden amp  michelle obama  would be rebuked by  women  especially bl	RT @ernaldobonitto1: @LisaMarieBoothe Not too long ago, the likes of Jill Biden &amp; Michelle Obama, would be rebuked by  Women (ESPECIALLY bl…	1.58716e+18	[{'type': 'retweeted', 'id': '1633597907457679361'}]	1.63367e+18	['1633670471110758406']	28	0	0	0							-0.025	0.7	0.7264	0.303	2	positive	0.0	0.4875	0.7	0.867054951	0.338169643	0.530612245	0.412698413	negative	melissa	RT @user @user Not too long ago, the likes of Jill Biden &amp; Michelle Obama, would be rebuked by  Women (ESPECIALLY bl…	-0.263624847	negative	obama	0.320084891	neutral	positive	neutral	neutral	negative	negative	negative	negative
77	12730	1633667521256595456	en	everyone	3/9/23 3:14	rt  pat300000 the marxist democrats can not be allowed to rig another election and keep the wh too much damage already inflicted onby b	RT @Pat300000: The Marxist democrats can not be allowed to rig another election and keep the WH. Too much damage already inflicted on🇺🇸by B…	1.48536e+18	[{'type': 'retweeted', 'id': '1633204089617018881'}]	1.63367e+18	['1633667521256595458']	56	0	0	0							0.2	0.2	-0.5719	0.266	-6	negative	0.125	0.6	0.2	0.209521398	0.296875	0.367346939	0.428571429	negative	melissa	RT @user The Marxist democrats can not be allowed to rig another election and keep the WH. Too much damage already inflicted on🇺🇸by B…	-0.716297865	negative	obama	0.018632316	neutral	negative	negative	neutral	negative	negative	negative	negative
78	16238	1633649950549573632	en	everyone	3/9/23 2:04	rt  eclipsethis2003 peaceful protests says former first lady michelle obama https  tco oymhphzfzq	RT @eclipsethis2003: Peaceful protests says Former First Lady Michelle Obama. https://t.co/OYmhPHZfZQ	1.34406e+18	[{'type': 'retweeted', 'id': '1633495741028003842'}]	1.63365e+18	['1633649950549573632']	352	0	0	0							0.166666667	0.277777778	0.296	0.321	0	neutral	0.125	0.583333333	0.277777778	0.649075715	0.358258929	0.489795918	0.428571429	negative	melissa	RT @user Peaceful protests says Former First Lady Michelle Obama. http	0.291312635	positive	obama	0.689639351	neutral	positive	neutral	neutral	positive	neutral	neutral	neutral
79	25589	1633105377112752128	en	everyone	3/7/23 14:48	 rj_nerddad  chrisconwaydc  juddlegum  joebiden statehood is a sticky situation for dc look at what states can and cannot do vs what the federal government can i mean if anything theyd have to declare entire parks and buildings as federal land to potentially get around that  but still  a sticky situation when you look at it	@RJ_NerdDad @ChrisConwayDC @JuddLegum @JoeBiden Statehood is a sticky situation for DC. Look at what states can and cannot do vs what the federal government can. I mean if anything they’d have to declare entire parks and buildings as federal land to potentially get around that, but still, a sticky situation when you look at it	1706115374.0	[{'type': 'replied_to', 'id': '1633113569465073666'}]	1.63312e+18	['1633117534596612099']	0	2	0	95	1.28e+18						-0.104166667	0.770833333	0.0	0.0	0	neutral	-0.125	0.447916667	0.770833333	0.499164345	0.0	0.489795918	0.396825397	neutral	melissa	@user @user @user @user Statehood is a sticky situation for DC. Look at what states can and cannot do vs what the federal government can. I mean if anything they’d have to declare entire parks and buildings as federal land to potentially get around that, but still, a sticky situation when you look at it	-0.396930426	negative	statehood	0.231311519	neutral	neutral	neutral	neutral	negative	negative	negative	negative
80	16770	1633676284868820992	en	everyone	3/9/23 3:49	rt  emporiumfred this isnt china this isnt iran this isnt russiathis is the usa the real home of the gulag of the capitalist dict	"RT @EmporiumFred: This isn’t China. This isn’t Iran. This isn’t Russia.

This is the USA. The real home of the Gulag of the Capitalist Dict…"	62019018.0	[{'type': 'retweeted', 'id': '1633603205379788800'}]	1.63368e+18	['1633676284868820992']	99	0	0	0							0.2	0.3	0.0	0.0	0	neutral	0.0	0.6	0.3	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	"RT @user This isn’t China. This isn’t Iran. This isn’t Russia.

This is the USA. The real home of the Gulag of the Capitalist Dict…"	-0.263624847	negative	russia	0.320084891	neutral	neutral	neutral	neutral	negative	negative	negative	negative
81	21798	1633864929035055104	en	everyone	3/9/23 16:18	rt  anshumansail salute smt sonia gandhi for fulfilling the dream of telangana statehoodalso  on behalf of your father and family  apo	"RT @AnshumanSail: Salute Smt. Sonia Gandhi for fulfilling the dream of Telangana Statehood.

Also, on behalf of your father and family, apo…"	9.24163e+17	[{'type': 'retweeted', 'id': '1633750354532917249'}]	1.63386e+18	['1633864929035055104']	102	0	0	0							0.0	0.0	0.25	0.125	3	positive	0.375	0.5	0.0	0.625778678	0.139508929	0.551020408	0.46031746	positive	melissa	"RT @user Salute Smt. Sonia Gandhi for fulfilling the dream of Telangana Statehood.

Also, on behalf of your father and family, apo…"	0.706419349	positive	statehood	0.966075063	neutral	positive	neutral	neutral	positive	positive	positive	positive
82	6784	1633973775267155968	en	everyone	3/9/23 23:31	rt  ai_insight1 wonder studio an ai tool that automatically animates  lights and composes cg characters into a liveaction scene no comp	RT @ai_insight1: Wonder Studio. an AI tool that automatically animates, lights and composes CG characters into a live-action scene. No comp…	540696653.0	[{'type': 'retweeted', 'id': '1633888686013128706'}]	1.63397e+18	['1633973775267155970']	16	0	0	0							0.212121212	0.433333333	0.0	0.0	0	neutral	1.125	0.606060606	0.433333333	0.499164345	0.0	0.489795918	0.555555556	positive	melissa	RT @user Wonder Studio. an AI tool that automatically animates, lights and composes CG characters into a live-action scene. No comp…	0.079829775	neutral	chatgpt	0.548804686	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
83	16819	1633674845719240704	en	everyone	3/9/23 3:48	 benito_pepolini can we send wasps and aipac back to russia  sweden and the uk please	@benito_pepolini Can we send WASPs and AIPAC back to Russia, Sweden and the UK please?	1.58962e+18	[{'type': 'replied_to', 'id': '1633674845719240704'}]	1.63368e+18	['1633676203457388551']	0	0	0	10	1.51e+18						0.0	0.0	0.3182	0.204	1	positive	0.0	0.5	0.0	0.660319068	0.227678571	0.510204082	0.412698413	negative	melissa	@user Can we send WASPs and AIPAC back to Russia, Sweden and the UK please?	-0.564899564	negative	russia	0.119454335	neutral	positive	neutral	neutral	negative	neutral	negative	negative
84	23725	1633621123668606976	en	everyone	3/9/23 0:10	rt  equalityalec the political significance of this development is enormous  not just for dc statehood  bidens moveand support of dem	RT @equalityAlec: The political significance of this development is enormous, not just for DC statehood.  Biden's move--and support of Dem…	357293341.0	[{'type': 'retweeted', 'id': '1633550611433005068'}]	1.63362e+18	['1633621123668606977']	121	0	0	0							0.0	0.5	0.5859	0.324	3	positive	0.25	0.5	0.5	0.795897696	0.361607143	0.551020408	0.444444444	neutral	melissa	RT @user The political significance of this development is enormous, not just for DC statehood.  Biden's move--and support of Dem…	0.485381097	positive	statehood	0.818877091	neutral	positive	neutral	neutral	positive	positive	positive	positive
85	26359	1633877009033211904	en	everyone	3/9/23 17:06	table tennis ukraine win cupyurii chuzha v sergey pisklovyurii chuzha moneyline   1940ev  13   p  522 gt  odds gt  1914wager 3 1000 of the bankroll with 1 5 kelly factorstarts at 20230310 0000 cet  in 353 mn #degenerategambler #tabletennis https  tco hav3ke4jgo	"Table Tennis Ukraine Win Cup
Yurii Chuzha V Sergey Pisklov
Yurii Chuzha Moneyline @ 1.940
EV = 1.3% ; p = 52.2% -&gt; odds &gt; 1.914
Wager 3/1000 of the bankroll with 1/5 kelly factor
Starts at 2023-03-10 00:00 CET (in 353 mn)
#DegenerateGambler #Tabletennis https://t.co/HAv3ke4jGo"	1.43113e+18		1.63388e+18	['1633877009033211905']	0	0	0	4							0.8	0.4	0.7906	0.216	4	positive	0.0	0.9	0.4	0.899569511	0.241071429	0.571428571	0.412698413	neutral	melissa	"Table Tennis Ukraine Win Cup
Yurii Chuzha V Sergey Pisklov
Yurii Chuzha Moneyline @ 1.940
EV = 1.3% ; p = 52.2% -&gt; odds &gt; 1.914
Wager 3/1000 of the bankroll with 1/5 kelly factor
Starts at 2023-03-10 00:00 CET (in 353 mn)
#DegenerateGambler #Tabletennis http"	0.079829767	neutral	ukraine	0.548804681	positive	positive	neutral	neutral	neutral	neutral	neutral	neutral
86	2971	1633126336901283840	en	everyone	3/7/23 15:23	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3649145536.0	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63313e+18	['1633126336901283844']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	neutral	melissa	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative	negative	neutral	neutral
87	18003	1633674285461147648	en	everyone	3/9/23 3:41	rt  visegrad24 breaking a few minutes ago  russia fired an additional wave of cruise missiles from the black sea over moldovan air spac	"RT @visegrad24: BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	26134591.0	[{'type': 'retweeted', 'id': '1633643958138970113'}]	1.63367e+18	['1633674285461147648']	982	0	0	0							-0.166666667	0.433333333	-0.5574	0.194	-2	negative	-0.375	0.416666667	0.433333333	0.216865029	0.216517857	0.448979592	0.365079365	neutral	melissa	"RT @user BREAKING: 

A few minutes ago, Russia fired an additional wave of cruise missiles from the Black Sea over Moldovan air spac…"	-0.119427294	neutral	russia	0.416111652	neutral	negative	neutral	negative	neutral	negative	neutral	neutral
88	1676	1633223966788550656	en	everyone	3/7/23 21:51	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	198918765.0	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1.63322e+18	['1633223966788550661']	237	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user @user He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive http	-0.109558471	neutral	#chrisrocklive	0.422683685	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
89	25120	1633265636070629376	en	everyone	3/8/23 0:37	rt  chenderson this statement is a contradiction you cannot support dc statehood amp  home rule and also endorse congress overturning a loca	RT @chenderson: This statement is a contradiction. You cannot support DC statehood &amp; home rule AND also endorse Congress overturning a loca…	612956265.0	[{'type': 'retweeted', 'id': '1631495858150678529'}]	1.63327e+18	['1633265636070629376']	600	0	0	0							0.0	0.0	-0.2401	0.335	4	positive	0.125	0.5	0.0	0.37756394	0.373883929	0.571428571	0.428571429	negative	melissa	RT @user This statement is a contradiction. You cannot support DC statehood &amp; home rule AND also endorse Congress overturning a loca…	-0.635148943	negative	statehood	0.07267254	neutral	neutral	neutral	neutral	negative	negative	negative	negative
90	20092	1633670471060160512	en	everyone	3/9/23 3:26	rt  dom_lucre on february 28  2022  russian economist valentin katasonov america besieged russia by placing biolabs in surrounding co	"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	1.15112e+18	[{'type': 'retweeted', 'id': '1633670000396435461'}]	1.63367e+18	['1633670471060160515']	135	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	negative	melissa	"RT @user On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…"	-0.019997334	neutral	russia	0.482325931	neutral	neutral	neutral	neutral	neutral	negative	negative	neutral
91	16434	1633649075298922496	en	everyone	3/9/23 2:01	rt  lionessdeb19 before obama  we had  isisbefore obama  we had  blmbefore obama  we had  antifabefore obama  we had  war on cops	"RT @LionessDeb19: BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	1.40748e+18	[{'type': 'retweeted', 'id': '1633634953182289926'}]	1.63365e+18	['1633649075298922496']	220	0	0	0							0.0	0.0	-0.5994	0.281	-2	negative	-0.25	0.5	0.0	0.195593821	0.313616071	0.448979592	0.380952381	negative	melissa	"RT @user BEFORE OBAMA, WE HAD 🚫 ISIS
BEFORE OBAMA, WE HAD 🚫 BLM
BEFORE OBAMA, WE HAD 🚫 ANTIFA
BEFORE OBAMA, WE HAD 🚫 WAR ON COPS…"	-0.272905082	negative	obama	0.313904822	neutral	negative	neutral	neutral	negative	negative	negative	negative
92	2133	1633184898130366464	en	everyone	3/7/23 19:16	rt  sagesurge marlon wayans roasting chris rock about the will smith slap#selectiveoutrage #chrisrocklive #chrisrock #chrisrocknetflix	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3246946241.0	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1.63318e+18	['1633184898130366464']	9130	0	0	0							0.0	0.0	0.1531	0.118	0	neutral	0.0	0.5	0.0	0.576702963	0.131696429	0.489795918	0.412698413	neutral	melissa	"RT @user Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	-0.327477396	negative	#chrisrocklive	0.277562994	neutral	neutral	neutral	neutral	negative	negative	neutral	neutral
93	16621	1633365937347862528	en	everyone	3/9/23 3:50	 meripu  nrockny  ep_president  anttitimonen the usa and the eu  opposition government have gone crazy georgia is sleeping and only those who are now fighting at the parliament  georgians who do not want to become victims of genocide from the russian empire  west  help us  russia is trying to wipe us out  you are next	@meripu @NRockNY @EP_President @AnttiTimonen The USA and the EU, opposition government have gone crazy. Georgia is sleeping and only those who are now fighting at the parliament - Georgians who do not want to become victims of genocide from the Russian empire, West, Help us!, Russia is trying to wipe us out, you are next!	1.51435e+18	[{'type': 'replied_to', 'id': '1633610181497040897'}]	1.63368e+18	['1633676486593921029']	0	0	0	0	39992669.0						-0.16875	0.2375	-0.4588	0.306	-4	negative	-0.75	0.415625	0.2375	0.266801722	0.341517857	0.408163265	0.317460318	negative	melissa	@user @user @user @user The USA and the EU, opposition government have gone crazy. Georgia is sleeping and only those who are now fighting at the parliament - Georgians who do not want to become victims of genocide from the Russian empire, West, Help us!, Russia is trying to wipe us out, you are next!	-0.721132278	negative	russia	0.015412892	neutral	negative	neutral	negative	negative	negative	negative	negative
94	16903	1633676066337460224	en	everyone	3/9/23 3:48	rt  peterbakernyt trump tells hannity on his radio show that he would have been willing to let russia take over parts of ukraine while h	"RT @peterbakernyt: Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	1114778431.0	[{'type': 'retweeted', 'id': '1633604224843120640'}]	1.63368e+18	['1633676066337460225']	1179	0	0	0							0.25	0.75	0.0	0.0	0	neutral	0.25	0.625	0.75	0.499164345	0.0	0.489795918	0.444444444	negative	melissa	"RT @user Trump tells Hannity on his radio show that he would have been willing to let Russia ""take over"" parts of Ukraine while h…"	-0.139092445	neutral	russia	0.403015862	positive	neutral	neutral	neutral	neutral	neutral	neutral	neutral
95	3425	1633095016355622912	en	everyone	3/7/23 13:19	rt  tasterreblanche  sagesurge he also said #chrisrockselectiveoutrage  #chrisrocklive https  tco 26mm0n2yv5	RT @Tasterreblanche: @sagesurge He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive https://t.co/26Mm0n2yv5	507872278.0	[{'type': 'retweeted', 'id': '1632830373305409538'}]	1.6331e+18	['1633095016355622914']	237	0	0	0							0.0	0.0	0.0	0.0	0	neutral	0.0	0.5	0.0	0.499164345	0.0	0.489795918	0.412698413	neutral	melissa	RT @user @user He also said🤷🏻‍♂️ #ChrisRockSelectiveOutrage  #ChrisRockLive http	-0.109558471	neutral	#chrisrocklive	0.422683685	neutral	neutral	neutral	neutral	neutral	neutral	neutral	neutral
96	26912	1633876536695586816	en	everyone	3/9/23 17:04	rt  martinlzinn  aaronjmate incredible syria is suffering from crippling inhumane sanctions imposed by the us and now they refuse to end	RT @MartinLZinn: @aaronjmate Incredible Syria is suffering from crippling inhumane sanctions imposed by the U.S. and now they refuse to end…	9.71279e+17	[{'type': 'retweeted', 'id': '1633754771147444224'}]	1.63388e+18	['1633876536695586836']	11	0	0	0							0.0	0.9	-0.7076	0.408	-5	negative	-0.25	0.5	0.9	0.140795138	0.455357143	0.387755102	0.380952381	negative	melissa	RT @user @user Incredible Syria is suffering from crippling inhumane sanctions imposed by the U.S. and now they refuse to end…	-0.716297865	negative	ukraine	0.018632316	neutral	negative	neutral	neutral	negative	negative	negative	negative
97	20013	1633670596663054336	en	everyone	3/9/23 3:26	rt  visegrad24 breakingrussia has fired a wave of cruise missiles from the black sea that are now flying over moldovas air spacethe	"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…"	2477165606.0	[{'type': 'retweeted', 'id': '1633637043258499072'}]	1.63367e+18	['1633670596663054336']	803	0	0	0							-0.166666667	0.433333333	-0.5574	0.217	-2	negative	-0.375	0.416666667	0.433333333	0.216865029	0.2421875	0.448979592	0.365079365	negative	melissa	"RT @user BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…"	-0.148885042	neutral	russia	0.396494591	neutral	negative	neutral	negative	neutral	negative	negative	neutral
98	26101	1633877201052667904	en	everyone	3/9/23 17:07	dont miss out on the uefa europa league game between manchester united v real betis streaming live on joyful iptv #manutd #uel#proud #roblox #haulathon #news #squidcraft2 #ukraine #in #savesilver #behindthescenes #michelin https  tco zqovp6sbpy	"Don't miss out on the UEFA Europa League game between Manchester United v Real Betis streaming live on Joyful IPTV. #ManUTD #UEL

#proud #roblox #haulathon #news #squidcraft2 #ukraine #in #savesilver #behindthescenes #michelin https://t.co/ZQOvP6SBpy"	1.00414e+18		1.63388e+18	['1633877201052667905']	0	0	1	2							0.184090909	0.55	0.8481	0.313	4	positive	0.0	0.592045455	0.55	0.928690808	0.349330357	0.571428571	0.412698413	positive	melissa	"Don't miss out on the UEFA Europa League game between Manchester United v Real Betis streaming live on Joyful IPTV. #ManUTD #UEL

#proud #roblox #haulathon #news #squidcraft2 #ukraine #in #savesilver #behindthescenes #michelin http"	0.701374114	positive	ukraine	0.962715245	neutral	positive	neutral	neutral	positive	positive	positive	neutral
99	25210	1633106009215442944	en	everyone	3/7/23 22:49	 coltsfan_rick  gulagsheepy  petepettifogger  lucasfoxnews  claytravis  petepettifogger  dc statehood dc population  671 803  0 rep amp  0 senators  wyoming population  581 381  1 rep amp  2 senators currently  of all places  the us capitol has  t w o r  that has a not good history dating back to 1754 https  tco im8ynrhlil	"@ColtsFan_Rick @GulagSheepy @petepettifogger @LucasFoxNews @ClayTravis @petepettifogger, D.C. statehood.
- D.C. Population = 671,803. (0 Rep &amp; 0 Senators)
- Wyoming Population = 581,381 (1 Rep &amp; 2 Senators)

Currently, of all places, the 🇺🇸US Capitol has 👇
🚨 T w/o R, that has a ""not good"" history dating back to 1754. https://t.co/im8YNrhliL"	24759928.0	[{'type': 'replied_to', 'id': '1633227663719448580'}]	1.63324e+18	['1633238540027936768']	0	0	0	44	40668487.0						0.233333333	0.333333333	0.4404	0.083	3	positive	0.875	0.616666667	0.333333333	0.722208154	0.092633929	0.551020408	0.523809524	negative	melissa	"@user @user @user @user @user @user D.C. statehood.
- D.C. Population = 671,803. (0 Rep &amp; 0 Senators)
- Wyoming Population = 581,381 (1 Rep &amp; 2 Senators)

Currently, of all places, the 🇺🇸US Capitol has 👇
🚨 T w/o R, that has a ""not good"" history dating back to 1754. http"	-0.139092445	neutral	statehood	0.403015862	neutral	positive	neutral	neutral	neutral	neutral	neutral	neutral
